STATE,STATENAME,ST_CASE,VEH_NO,MDRDSTRD,MDRDSTRDNAME
26,Michigan,260865,1,13,Eating or Drinking
26,Michigan,260865,2,0,Not Distracted
26,Michigan,260866,1,99,Reported as Unknown if Distracted
26,Michigan,260867,1,99,Reported as Unknown if Distracted
26,Michigan,260868,1,99,Reported as Unknown if Distracted
26,Michigan,260869,1,99,Reported as Unknown if Distracted
26,Michigan,260870,1,0,Not Distracted
26,Michigan,260870,2,0,Not Distracted
26,Michigan,260871,1,99,Reported as Unknown if Distracted
26,Michigan,260871,2,0,Not Distracted
26,Michigan,260872,1,0,Not Distracted
26,Michigan,260872,2,0,Not Distracted
26,Michigan,260873,1,99,Reported as Unknown if Distracted
26,Michigan,260874,1,0,Not Distracted
26,Michigan,260875,1,0,Not Distracted
26,Michigan,260875,2,0,Not Distracted
26,Michigan,260876,1,99,Reported as Unknown if Distracted
26,Michigan,260877,1,0,Not Distracted
26,Michigan,260878,1,0,Not Distracted
26,Michigan,260879,1,0,Not Distracted
26,Michigan,260879,2,0,Not Distracted
26,Michigan,260880,1,99,Reported as Unknown if Distracted
26,Michigan,260880,2,16,No Driver Present/Unknown if Driver present
26,Michigan,260881,1,0,Not Distracted
26,Michigan,260882,1,0,Not Distracted
26,Michigan,260883,1,99,Reported as Unknown if Distracted
26,Michigan,260884,1,0,Not Distracted
26,Michigan,260885,1,99,Reported as Unknown if Distracted
26,Michigan,260886,1,99,Reported as Unknown if Distracted
26,Michigan,260887,1,6,While Manipulating Mobile Phone
26,Michigan,260887,2,0,Not Distracted
26,Michigan,260888,1,99,Reported as Unknown if Distracted
26,Michigan,260888,2,99,Reported as Unknown if Distracted
26,Michigan,260889,1,0,Not Distracted
26,Michigan,260890,1,99,Reported as Unknown if Distracted
26,Michigan,260891,1,99,Reported as Unknown if Distracted
26,Michigan,260891,2,99,Reported as Unknown if Distracted
26,Michigan,260892,1,0,Not Distracted
26,Michigan,260893,1,0,Not Distracted
26,Michigan,260893,2,0,Not Distracted
26,Michigan,260894,1,0,Not Distracted
26,Michigan,260894,2,0,Not Distracted
26,Michigan,260895,1,0,Not Distracted
26,Michigan,260896,1,0,Not Distracted
