STATE,STATENAME,ST_CASE,VEH_NO,PER_NO,NMHELMET,NMHELMETNAME,NMPROPAD,NMPROPADNAME,NMOTHPRO,NMOTHPRONAME,NMREFCLO,NMREFCLONAME,NMLIGHT,NMLIGHTNAME,NMOTHPRE,NMOTHPRENAME
6,California,60930,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60939,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60940,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60945,0,1,8,Not Reported,8,Not Reported,8,Not Reported,1,No,8,Not Reported,8,Not Reported
6,California,60952,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60955,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60957,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60958,0,1,1,No,1,No,1,No,1,No,1,No,1,No
6,California,60959,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60962,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60966,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60967,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60977,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60981,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60984,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60986,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60986,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60988,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60988,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60992,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60992,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60993,0,1,8,Not Reported,8,Not Reported,8,Not Reported,1,No,8,Not Reported,8,Not Reported
6,California,60996,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,60999,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61000,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61001,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61014,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61023,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61025,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61031,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61035,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61039,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61041,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61042,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61045,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61046,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61047,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61055,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61056,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61057,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61061,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61062,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61063,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61067,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61087,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61087,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61087,0,3,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61092,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61093,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61105,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61106,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61109,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61109,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61109,0,3,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61110,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61111,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61112,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61123,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61124,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61124,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61134,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61138,0,1,8,Not Reported,8,Not Reported,8,Not Reported,1,No,8,Not Reported,8,Not Reported
6,California,61140,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61141,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61147,0,1,2,Yes,8,Not Reported,8,Not Reported,2,Yes,8,Not Reported,8,Not Reported
6,California,61149,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61150,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61153,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61154,0,1,8,Not Reported,8,Not Reported,8,Not Reported,1,No,8,Not Reported,8,Not Reported
6,California,61159,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61161,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61167,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61172,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61174,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61175,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61181,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61183,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61188,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61189,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61194,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61200,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61201,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61203,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61204,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61209,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61210,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61213,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61215,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61216,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61233,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61237,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61246,0,1,1,No,1,No,1,No,1,No,1,No,1,No
6,California,61247,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61248,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61249,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61250,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61251,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61252,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61258,0,1,1,No,1,No,1,No,1,No,1,No,1,No
6,California,61258,0,2,1,No,1,No,1,No,1,No,1,No,1,No
6,California,61258,0,3,1,No,1,No,1,No,1,No,1,No,1,No
6,California,61258,0,4,1,No,1,No,1,No,1,No,1,No,1,No
6,California,61259,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61259,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61260,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61261,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61262,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61268,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,1,No,8,Not Reported
6,California,61277,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61279,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61282,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61286,0,1,1,No,1,No,1,No,1,No,1,No,1,No
6,California,61290,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61294,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61299,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61303,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61312,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61313,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61325,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61328,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61329,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61336,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61343,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61347,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61350,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61351,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61357,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61360,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61361,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61363,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61365,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61366,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61369,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61374,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61376,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61378,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61380,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61382,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61388,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61389,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61390,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61396,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61399,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61401,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61402,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61410,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61411,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61421,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61423,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61427,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61428,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61429,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61434,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61443,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61445,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61450,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61451,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61452,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61464,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61468,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61470,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61471,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61471,0,2,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61473,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61474,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61476,0,1,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
6,California,61478,0,1,1,No,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported,8,Not Reported
