"STATE","STATENAME","ST_CASE","VEH_NO","PVE_FORMS","PNUMOCCS","PNUMOCCSNAME","PDAY","PDAYNAME","PMONTH","PMONTHNAME","PHOUR","PHOURNAME","PMINUTE","PMINUTENAME","PHARM_EV","PHARM_EVNAME","PMAN_COLL","PMAN_COLLNAME","PTYPE","PTYPENAME","PHIT_RUN","PHIT_RUNNAME","PREG_STAT","PREG_STATNAME","POWNER","POWNERNAME","PMAKE","PMAKENAME","PMODEL","PMAK_MOD","PBODYTYP","PBODYTYPNAME","PMODYEAR","PMODYEARNAME","PVIN","PVINNAME","PVIN_1","PVIN_2","PVIN_3","PVIN_4","PVIN_5","PVIN_6","PVIN_7","PVIN_8","PVIN_9","PVIN_10","PVIN_11","PVIN_12","PTRAILER","PTRAILERNAME","PMCARR_I1","PMCARR_I1NAME","PMCARR_I2","PMCARR_I2NAME","PMCARR_ID","PMCARR_IDNAME","PGVWR","PGVWRNAME","PV_CONFIG","PV_CONFIGNAME","PCARGTYP","PCARGTYPNAME","PHAZ_INV","PHAZ_INVNAME","PHAZPLAC","PHAZPLACNAME","PHAZ_ID","PHAZ_IDNAME","PHAZ_CNO","PHAZ_CNONAME","PHAZ_REL","PHAZ_RELNAME","PBUS_USE","PBUS_USENAME","PSP_USE","PSP_USENAME","PEM_USE","PEM_USENAME","PUNDERIDE","PUNDERIDENAME","PIMPACT1","PIMPACT1NAME","PVEH_SEV","PVEH_SEVNAME","PTOWED","PTOWEDNAME","PM_HARM","PM_HARMNAME","PVEH_SC1","PVEH_SC1NAME","PVEH_SC2","PVEH_SC2NAME","PFIRE","PFIRENAME","PDEATHS","PTRLR1VIN","PTRLR1VINNAME","PTRLR2VIN","PTRLR2VINNAME","PTRLR3VIN","PTRLR3VINNAME"
12,"Florida",120226,2,1,0,"None",3,3,2,"February",13,"1:00pm-1:59pm",41,41,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",12,"Florida",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",23,"GMC",481,"GMC C, K, R, V-series pickup/     Sierra",34,"Light Pickup",1993,1993,"1GTEC14Z3PE5","1GTEC14Z3PE5",1,"G","T","E","C",1,4,"Z",3,"P","E",5,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",4,"Functional Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
12,"Florida",120226,3,1,0,"None",3,3,2,"February",13,"1:00pm-1:59pm",41,41,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",12,"Florida",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",72,"Harley-Davidson",706,"Harley-Davidson 750cc or greater",80,"Two Wheel Motorcycle (excluding motor scooters)",2005,2005,"1HD1JDB195Y0","1HD1JDB195Y0",1,"H","D",1,"J","D","B",1,9,5,"Y",0,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",12,"12 Clock Point",4,"Functional Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
12,"Florida",120226,4,1,0,"None",3,3,2,"February",13,"1:00pm-1:59pm",41,41,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",12,"Florida",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",69,"Other Import",54,"Other Import Mini-Cooper",1,"Convertible(excludes sun-roof,t-bar)",2018,2018,"WMWWG9C55J3C","WMWWG9C55J3C","W","M","W","W","G",9,"C",5,5,"J",3,"C",0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",12,"12 Clock Point",2,"Minor Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
12,"Florida",120229,2,1,1,1,28,28,1,"January",7,"7:00am-7:59am",53,53,18,"Other Object (not fixed)",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",12,"Florida",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",52,"Mitsubishi",34,"Mitsubishi Galant",4,"4-door sedan, hardtop",1998,1998,"4A3AA56G2WE0","4A3AA56G2WE0",4,"A",3,"A","A",5,6,"G",2,"W","E",0,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",6,"Disabling Damage",2,"Towed Due to Disabling Damage",2,"Fire/Explosion",0,"None",0,"None",1,"Yes",1,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
12,"Florida",120239,2,1,0,"None",1,1,2,"February",1,"1:00am-1:59am",16,16,33,"Curb",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",12,"Florida",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",35,"Nissan/Datsun",446,"Nissan/Datsun NV200/eNV200",20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",2015,2015,"3N6CM0KN8FK7","3N6CM0KN8FK7",3,"N",6,"C","M",0,"K","N",8,"F","K",7,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",99,"Reported as Unknown",99,"Reported as Unknown",0,"Not Applicable",0,"No Underride or Override Noted",4,"4 Clock Point",2,"Minor Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
12,"Florida",120270,3,2,0,"None",21,21,1,"January",21,"9:00pm-9:59pm",21,21,12,"Motor Vehicle In-Transport",6,"Angle",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",12,"Florida",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",69,"Other Import",54,"Other Import Mini-Cooper",3,"3-door/2-door hatchback",2002,2002,"WMWRE33412TD","WMWRE33412TD","W","M","W","R","E",3,3,4,1,2,"T","D",0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",12,"12 Clock Point",2,"Minor Damage",3,"Towed Not Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
12,"Florida",120422,2,1,0,"None",16,16,2,"February",10,"10:00am-10:59am",0,0,8,"Pedestrian",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",12,"Florida",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",49,"Toyota",402,"Toyota RAV4 *",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2010,2010,"JTMKF4DV2A50","JTMKF4DV2A50","J","T","M","K","F",4,"D","V",2,"A",5,0,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",6,"Disabling Damage",2,"Towed Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
12,"Florida",120452,3,2,1,1,27,27,2,"February",19,"7:00pm-7:59pm",28,28,12,"Motor Vehicle In-Transport",1,"Front-to-Rear",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",12,"Florida",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",49,"Toyota",403,"Toyota Highlander",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2010,2010,"5TDBK3EH2AS0","5TDBK3EH2AS0",5,"T","D","B","K",3,"E","H",2,"A","S",0,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",6,"Disabling Damage",2,"Towed Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
12,"Florida",120476,2,1,0,"None",1,1,3,"March",4,"4:00am-4:59am",8,8,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",2,"Motor Vehicle Not In-Transport Within the Trafficway",0,"No",12,"Florida",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",20,"Chevrolet",471,"Chevrolet S-10/T-10 Pickup",34,"Light Pickup",2001,2001,"1GCCS1959181","1GCCS1959181",1,"G","C","C","S",1,9,5,9,1,8,1,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",9,"9 Clock Point",6,"Disabling Damage",2,"Towed Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
12,"Florida",120632,2,1,0,"None",16,16,2,"February",23,"11:00pm-11:59pm",2,2,5,"Fell/Jumped from Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",12,"Florida",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",55,"Hyundai",402,"Hyundai Tucson",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2018,2018,"KM8J33A4XJU7","KM8J33A4XJU7","K","M",8,"J",3,3,"A",4,"X","J","U",7,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",4,"Functional Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
12,"Florida",120649,5,4,0,"None",24,24,3,"March",19,"7:00pm-7:59pm",34,34,12,"Motor Vehicle In-Transport",1,"Front-to-Rear",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",12,"Florida",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",72,"Harley-Davidson",706,"Harley-Davidson 750cc or greater",80,"Two Wheel Motorcycle (excluding motor scooters)",2017,2017,"1HD1FHC10HB6","1HD1FHC10HB6",1,"H","D",1,"F","H","C",1,0,"H","B",6,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",5,"Police",2,"Non-Emergency, Non-Transport",0,"No Underride or Override Noted",7,"7 Clock Point",4,"Functional Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
12,"Florida",120678,3,2,0,"None",25,25,3,"March",23,"11:00pm-11:59pm",55,55,12,"Motor Vehicle In-Transport",6,"Angle",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",12,"Florida",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",12,"Ford",32,"Ford Fiesta",5,"5-door/4-door hatchback",2015,2015,"3FADP4EJ9FM1","3FADP4EJ9FM1",3,"F","A","D","P",4,"E","J",9,"F","M",1,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",12,"12 Clock Point",6,"Disabling Damage",2,"Towed Due to Disabling Damage",14,"Parked Motor Vehicle",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
12,"Florida",120678,4,2,0,"None",25,25,3,"March",23,"11:00pm-11:59pm",55,55,12,"Motor Vehicle In-Transport",6,"Angle",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",12,"Florida",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",49,"Toyota",32,"Toyota Corolla",4,"4-door sedan, hardtop",2005,2005,"1NXBR32E95Z3","1NXBR32E95Z3",1,"N","X","B","R",3,2,"E",9,5,"Z",3,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",12,"12 Clock Point",2,"Minor Damage",5,"Not Towed",14,"Parked Motor Vehicle",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
12,"Florida",120772,2,1,0,"None",30,30,3,"March",4,"4:00am-4:59am",17,17,33,"Curb",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",12,"Florida",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",22,"Pontiac",16,"Pontiac Sunbird (1985-1994)/J-2000/Sunfire (1995 on)",2,"2-door sedan,hardtop,coupe",2005,2005,"3G2JB12F15S2","3G2JB12F15S2",3,"G",2,"J","B",1,2,"F",1,5,"S",2,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",12,"12 Clock Point",6,"Disabling Damage",2,"Towed Due to Disabling Damage",14,"Parked Motor Vehicle",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
12,"Florida",120772,3,1,0,"None",30,30,3,"March",4,"4:00am-4:59am",17,17,33,"Curb",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",12,"Florida",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",41,"Mazda",53,"Mazda CX-7",5,"5-door/4-door hatchback",2007,2007,"JM3ER29L4701","JM3ER29L4701","J","M",3,"E","R",2,9,"L",4,7,0,1,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",2,"Minor Damage",3,"Towed Not Due to Disabling Damage",14,"Parked Motor Vehicle",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
12,"Florida",120788,2,1,0,"None",3,3,4,"April",4,"4:00am-4:59am",40,40,24,"Guardrail Face",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",12,"Florida",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",52,"Mitsubishi",401,"Mitsubishi Montero/Montero Sport",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2000,2000,"JA4LS31H1YP0","JA4LS31H1YP0","J","A",4,"L","S",3,1,"H",1,"Y","P",0,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",1,"1 Clock Point",2,"Minor Damage",5,"Not Towed",18,"Other Object (not fixed)",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
12,"Florida",120945,2,1,0,"None",27,27,4,"April",19,"7:00pm-7:59pm",4,4,14,"Parked Motor Vehicle",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",12,"Florida",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",7,"Dodge",442,"Dodge Caravan/Grand Caravan",20,"Minivan (Chrysler Town and Country, Caravan, Grand Caravan, Voyager, Voyager, Honda-Odyssey, ...)",2007,2007,"2D4GP44LX7R3","2D4GP44LX7R3",2,"D",4,"G","P",4,4,"L","X",7,"R",3,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",6,"6 Clock Point",4,"Functional Damage",5,"Not Towed",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
12,"Florida",120951,2,1,0,"None",16,16,4,"April",2,"2:00am-2:59am",0,0,33,"Curb",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",12,"Florida",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",37,"Honda",402,"Honda CR-V",14,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2013,2013,"5J6RM3H38DL0","5J6RM3H38DL0",5,"J",6,"R","M",3,"H",3,8,"D","L",0,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",9,"9 Clock Point",2,"Minor Damage",5,"Not Towed",18,"Other Object (not fixed)",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
12,"Florida",120961,2,1,0,"None",25,25,4,"April",21,"9:00pm-9:59pm",14,14,59,"Traffic Sign Support",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",12,"Florida",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",20,"Chevrolet",421,"Chevrolet Fullsize Blazer/Tahoe",15,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",2010,2010,"1GNMCBE35AR2","1GNMCBE35AR2",1,"G","N","M","C","B","E",3,5,"A","R",2,0,"No Trailing Units",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable (N/A)",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not a Bus",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",1,"1 Clock Point",6,"Disabling Damage",2,"Towed Due to Disabling Damage",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
12,"Florida",121032,2,1,0,"None",30,30,4,"April",4,"4:00am-4:59am",30,30,34,"Ditch",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",99,"Reported as Unknown",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",2,"Jeep / Kaiser-Jeep / Willys- Jeep",999,"Jeep / Kaiser-Jeep / Willys- Jeep Unknown (JEEP)",49,"Unknown light vehicle type (automobile,utility vehicle, van, or light truck)",9999,"Unknown",999999999999,"Reported as Unknown",9,9,9,9,9,9,9,9,9,9,9,9,0,"No Trailing Units",99,"Reported as Unknown",999999999,"Reported as Unknown",99999999999,"Reported as Unknown",9,"Reported as Unknown",99,"Reported as Unknown",99,"Reported as Unknown",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",99,"Reported as Unknown",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",3,"3 Clock Point",9,"Reported as Unknown",9,"Reported as Unknown",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
12,"Florida",121032,3,1,0,"None",30,30,4,"April",4,"4:00am-4:59am",30,30,34,"Ditch",0,"The First Harmful Event was Not a Collision with a Motor Vehicle in Transport",3,"Motor Vehicle Not In-Transport Outside the Trafficway",0,"No",99,"Reported as Unknown",6,"Driverless/Motor Vehicle Parked/Stopped Off Roadway",99,"Unknown Make",999,"Unknown Make Unknown (as to automobile, motored cycle, light truck or truck)",99,"Unknown body type",9999,"Unknown",999999999999,"Reported as Unknown",9,9,9,9,9,9,9,9,9,9,9,9,0,"No Trailing Units",99,"Reported as Unknown",999999999,"Reported as Unknown",99999999999,"Reported as Unknown",9,"Reported as Unknown",99,"Reported as Unknown",99,"Reported as Unknown",1,"No",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",0,"Not Applicable",99,"Reported as Unknown",0,"No Special Use",0,"Not Applicable",0,"No Underride or Override Noted",3,"3 Clock Point",9,"Reported as Unknown",9,"Reported as Unknown",12,"Motor Vehicle In-Transport",0,"None",0,"None",0,"No or Not Reported",0,777777777777,"No Trailing Units",777777777777,"No Trailing Units",777777777777,"No Trailing Units"
